,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
1696,"Gut & Günstig Supersoft Taschentücher Box supersoft,  4-lagig,",0.95,Preis pro 100 Stück,Packung 100 Stück,edeka,Drogerie,0.95
1697,Gut & Günstig Power Reiniger,1.99,100 ml,Sprühflasche 750 ML,edeka,Drogerie,0.265
1698,gut & günstig Backofen Spray,1.55,100 ml,Sprühflasche 500 ML,edeka,Drogerie,0.31
1699,Gut & günstig Profi Filterkartuschen 4er passend für Britta Maxtra,13.49,Preis pro Stück,Packung 4 Stück,edeka,Drogerie,3.37
1700,"Gut & Günstig Spültuch Classic, 2er Pack",0.99,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,0.5
1701,Elkos Premium Windeln Größe 4 Maxi,5.85,Preis pro 100 Stück,Packung 42 Stück,edeka,Drogerie,13.93
1702,Elkos Dental Mundspülung Mint Fresh,1.15,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.22999999999999998
1703,Elkos Dental Mundspülung Ice Fresh,1.15,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.22999999999999998
1704,EDEKA Zwergkaninchenfutter,1.39,100 Gramm,Packung 1 KG,edeka,Drogerie,0.13899999999999998
1705,EDEKA Meerschweinchenfutter,1.39,100 Gramm,Packung 1 KG,edeka,Drogerie,0.13899999999999998
1706,EDEKA Kleintierstreu,1.79,100 ml,Packung 60 L,edeka,Drogerie,0.003
1707,EDEKA Hygiene Streu,2.99,100 ml,Packung 10 L,edeka,Drogerie,0.03
1708,Elkos Baumwollwatte,0.99,100 Gramm,Packung 100 Gramm,edeka,Drogerie,0.99
1709,Elkos Reinigungstücher 3 in 1,1.39,Preis pro Stück,Packung 25 Stück,edeka,Drogerie,0.06
1710,Elkos Wattepads 70 Stück,0.65,Preis pro 100 Stück,Packung 70 Stück,edeka,Drogerie,0.93
1711,Gut & Günstig CD Rohlinge CD-R,7.99,Preis pro 100 Stück,Pack 50 Stück,edeka,Drogerie,15.98
1712,Gut & Günstig Katzen Nahrung mit Seefisch + Krabben,0.25,100 Gramm,Schale 100 Gramm,edeka,Drogerie,0.25
1713,Gut & Günstig Backpapier 30-er Zuschnitte,0.99,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.03
1714,gut & günstig Kalkreiniger,1.49,100 ml,Flasche Kunststoff 750 ML,edeka,Drogerie,0.199
1715,"Elkos Premium Zahnbürsten mittel, 2 Stück",1.59,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,0.8
1716,"gut & günstig CD-R CakeBox CD-R 700 MB, 80 Minuten",2.59,Preis pro 100 Stück,Pack 10 Stück,edeka,Drogerie,25.9
1717,Gut & Günstig Herzhafte Terrine mit Wild,0.59,100 Gramm,Schale 300 Gramm,edeka,Drogerie,0.2
1718,Gut & Günstig Herzhafte Terrine Senior mit Huhn und Reis,0.59,100 Gramm,Schale 300 Gramm,edeka,Drogerie,0.2
1719,elkos For Men Xenon6 6 Klingen-Rasierer,1.99,100 ml,Sprühflasche 750 ML,edeka,Drogerie,0.265
1720,Gut & Günstig Multi Fettlöser,1.49,100 ml,Flasche Kunststoff 1000 ML,edeka,Drogerie,0.149
1721,gut & günstig Rohrfrei Gel,0.89,100 ml,Spraydose 300 ML,edeka,Drogerie,0.3
1722,gut & günstig Glaskeramik Reiniger,1.19,100 ml,Flasche Kunststoff 300 ML,edeka,Drogerie,0.4
1723,gut & günstig Rohrfrei Pulver,1.19,100 Gramm,Flasche Kunststoff 600 Gramm,edeka,Drogerie,0.198
1724,Gut & günstig Classic Filterkartuschen 6er passend für Britta Classic,12.79,Preis pro Stück,Packung 6 Stück,edeka,Drogerie,2.13
1725,gut & günstig Edelstahl Reiniger,0.99,100 ml,Flasche Kunststoff 300 ML,edeka,Drogerie,0.33
1726,gut & günstig Der Handschuh Mittel,0.49,Preis pro Paar,Packung 1 Paar,edeka,Drogerie,0.49
1727,Gut & Günstig Active Care Feinwaschmittel,2.85,Preis pro Waschladung,Packung 40 Waschladungen,edeka,Drogerie,0.07
1728,"Gut & Günstig Bio Papier Müllbeutel 10 Liter,",0.95,Preis pro Stück,Packung 10 Stück,edeka,Drogerie,0.1
1729,Gut & Günstig Bodentuch Color Bodentuch uni mit Motiv,0.99,Preis pro Stück,Packung 1 Stück,edeka,Drogerie,0.99
1730,Gut & günstig Butterbrotpapier,0.65,Preis pro 1 Meter,Rolle 16 Meter,edeka,Drogerie,0.04
1731,gut & günstig Der Handschuh Klein,0.49,Preis pro Paar,Packung 1 Paar,edeka,Drogerie,0.49
1732,Gut & günstig Eiswürfelbeutel XXL 20 Beutel für 480 Eiswürfel,1.25,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.06
1733,gut & günstig Frühstückstüten,1.29,Preis pro 100 Stück,Beutel 100 Stück,edeka,Drogerie,1.29
1734,Gut & günstig Gallseife,1.69,100 ml,Flasche Kunststoff 250 ML,edeka,Drogerie,0.6759999999999999
1735,gut & günstig Anzünder aus Naturholz & Wachs,3.49,Preis pro Stück,Packung 128 Stück,edeka,Drogerie,0.03
1736,gut & günstig Grill- & Kaminanzünder auf Paraffinbasis,1.19,Preis pro Stück,Packung 32 Stück,edeka,Drogerie,0.04
1737,Gut & Günstig 10 Katzen Sticks mit Geflügel und Leber,0.89,Preis pro Stück,Packung 10 Stück,edeka,Drogerie,0.09
1738,Gut & Günstig Kauröllchen mit Geflügel und Rind,0.65,Preis pro Stück,Packung 15 Stück,edeka,Drogerie,0.04
1739,Gut & Günstig Microfaser Fenstertuch,1.29,Preis pro Stück,Packung 1 Stück,edeka,Drogerie,1.29
1740,Gut & Günstig Microfaser Tücher Kombipack,1.99,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,1.0
1741,Gut & Günstig Duftspray Minispray Lemon Original & Nachfüller 3x15ml,1.99,100 ml,Spraydose 45 ML,edeka,Drogerie,4.42
1742,Gut & Günstig Duftspray Minispray Ocean Original & Nachfüller 3x15ml,1.99,100 ml,Spraydose 45 ML,edeka,Drogerie,4.42
1743,"Gut & Günstig Tragegriff Müllbeutel 25 Liter, mit Griffen",0.65,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.02
1744,"Gut & Günstig Tragegriff Müllbeutel 50 Liter, mit Griffen",0.65,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.03
1745,Gut & günstig Scheiben Klar,2.49,100 ml,Kanister 5 L,edeka,Drogerie,0.05
1746,Gut & Günstig Scheuertuch Classic,0.99,Preis pro Stück,Packung 1 Stück,edeka,Drogerie,0.99
1747,Gut & Günstig Schlemmer Happen mit Ente und Truthahn,0.25,100 Gramm,Schale 100 Gramm,edeka,Drogerie,0.25
1748,Gut & Günstig Schlemmer Happen mit Kalb und Huhn,0.25,100 Gramm,Schale 100 Gramm,edeka,Drogerie,0.25
1749,Gut & Günstig Schlemmer Happen mit Seefisch und Krabben,0.25,100 Gramm,Schale 100 Gramm,edeka,Drogerie,0.25
1750,Gut & günstig Servietten weiß 3-lagig,0.55,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.02
1751,Gut & günstig Sicherheits Brennpaste,1.79,100 Gramm,Dose 200 Gramm,edeka,Drogerie,0.9
1752,Gut & Günstig Speckies,0.69,Preis pro 100 Stück,Beutel 85 Stück,edeka,Drogerie,0.81
1753,Gut & günstig Spitzkerzen weiß,1.99,Preis pro Stück,Packung 8 Stück,edeka,Drogerie,0.25
1754,Gut & Günstig Spül- und Wischtuch,0.79,Preis pro Stück,Packung 10 Stück,edeka,Drogerie,0.08
1755,Gut & günstig Teelichte weiß,1.19,Preis pro 100 Stück,Beutel 30 Stück,edeka,Drogerie,3.97
1756,Gut & Günstig Herzhaftes Ragout Truthahn & Lamm & Gemüse,0.59,100 Gramm,Schale 300 Gramm,edeka,Drogerie,0.2
1757,Gut & Günstig Vollwaschmittel Sensitiv Plus,3.99,Preis pro Waschladung,Packung 26 Waschladungen,edeka,Drogerie,0.15
1758,Gut & Günstig Zarte Stückchen mit Rind in feiner Sauce,0.35,100 Gramm,Dose 415 Gramm,edeka,Drogerie,0.08
1759,Gut & Günstig Zarte Stückchen mit Seelachs und Kabeljau,0.35,100 Gramm,Dose 415 Gramm,edeka,Drogerie,0.08
1760,Gut & Günstig Zarte Stückchen mit Wild in feiner Sauce,0.35,100 Gramm,Dose 415 Gramm,edeka,Drogerie,0.08
1761,gut & günstig Zündhölzer aus Espenholz 10 Schachteln a 45 Stück,0.29,Preis pro Stück,Packung 10 Stück,edeka,Drogerie,0.03
1762,Gut & Günstig Schlemmer Happen mit Forelle,0.25,100 Gramm,,edeka,Drogerie,0.25
1763,Klosterfrau Melissengeist,8.45,100 ml,Flasche Glas 155 ML,edeka,Drogerie,5.45
1764,Lenor Trocknertücher Aprilfrisch,1.99,Preis pro Stück,Packung 25 Stück,edeka,Drogerie,0.08
1765,Antikal Kraftreiniger-Spray plus Hygiene Multikraft,3.29,100 ml,Sprühflasche 750 ML,edeka,Drogerie,0.43899999999999995
1766,Odol Mundwasser Extra frisch,3.95,100 ml,Flasche Glas 150 ML,edeka,Drogerie,2.63
1767,Gut & Günstig Duftspray Flower Dream,3.99,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,2.0
1768,Gut & günstig Haushalts Kerzen weiss,3.95,Preis pro 100 Stück,Packung 28 Stück,edeka,Drogerie,14.11
1769,Gut & günstig Duftteelichter Lemon,3.95,Preis pro 100 Stück,Packung 20 Stück,edeka,Drogerie,19.75
1770,TENA Active Extra,3.95,Preis pro 100 Stück,Packung 10 Stück,edeka,Drogerie,39.5
1771,Nivea Visage sanfte Reinigungstücher 3 in 1,2.79,Preis pro Stück,Packung 25 Stück,edeka,Drogerie,0.11
1772,Zewa Moll Toilettenpapier 3-lagig,5.29,Preis pro 1000 Blatt,Pack 2400 Blatt,edeka,Drogerie,2.2
1773,"Charmin Blau 2-lagig, XXL-Pack mit 24 Rollen",6.99,Preis pro 1000 Blatt,Packung 3360 Blatt,edeka,Drogerie,2.08
1774,Kleenex Kosmetiktücher 3-lagig 88 Stück,1.59,Preis pro 100 Stück,Packung 88 Stück,edeka,Drogerie,1.81
1775,Kleenex Kosmetiktücher Collection Box,1.55,Preis pro 100 Stück,Box 56 Stück,edeka,Drogerie,2.77
1776,Hakle Toilettentücher fresh,2.35,Preis pro 100 Stück,Box 42 Stück,edeka,Drogerie,5.6
1777,Zewa Soft Toilettenpapier 4-lagig,5.99,Preis pro 1000 Blatt,Pack 2400 Blatt,edeka,Drogerie,2.5
1778,Zewa Lind Küchentücher 3-lagig,4.49,Preis pro 1000 Blatt,Packung 2400 Blatt,edeka,Drogerie,1.87
1779,Vileda Fensterwischer mit Stiel,21.99,Preis pro Stück,Packung 1 Stück,edeka,Drogerie,21.99
1780,Bounty Küchentuch 4-er Fantasy,2.15,Preis pro 1000 Blatt,Folie 4 x 45  Blatt,edeka,Drogerie,537.5
1781,Kleenex Balsam Taschentücher,1.65,Preis pro 100 Stück,Box 80 Stück,edeka,Drogerie,2.06
1782,Cesar Hundenahrung Klassiker,0.59,100 Gramm,Schale 150  Gramm,edeka,Drogerie,0.39
1783,Veet Haarentfernungs-Creme Aloe Vera,4.29,100 ml,Packung 100 ML,edeka,Drogerie,4.29
1784,Palmolive Naturals Dusch Creme Frische & Pflege,0.77,100 ml,Flasche Kunststoff 250 ML,edeka,Drogerie,0.31
1785,dusch das Duschgel Sport,0.89,100 ml,Flasche Kunststoff 250 ML,edeka,Drogerie,0.36
1786,"Charmin Toilettenpapier Comfort sonnengelb, 9 x 40 Blatt",2.49,Preis pro 1000 Blatt,Packung 360 Blatt,edeka,Drogerie,6.92
1787,Odol med3 Samtweiss 2 x 75 ml,1.79,100 ml,Doppelpackung 150 ML,edeka,Drogerie,1.19
1788,"Weißer Riese Megaperls mit Anti-Fleck-Effekt, 1,215 kg",2.59,Preis pro Waschladung,Nachfüllbeutel 18 Waschladungen,edeka,Drogerie,0.0
1789,Calgonit Powerballs Alles-in-1,4.44,Preis pro 100 Stück,Packung 28 Stück,edeka,Drogerie,15.86
1790,Aeroxon Ameisen Köderdose,1.99,Preis pro Stück,Packung 1 Stück,edeka,Drogerie,1.99
1791,Poly Brillance - Color Creme von Schwarzkopf Skandinavisch Blond,1.05,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.21000000000000002
1792,Poly Brillance - Color Creme von Schwarzkopf Rouge Noir,1.05,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.21000000000000002
1793,Poly Brillance - Color Creme von Schwarzkopf Dunkle Kirsche,1.05,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.21000000000000002
1794,Poly Lock von Schwarzkopf saure Welle,1.15,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.46
1795,Gillette Venus Set For Woman - 1 Set,9.25,100 Gramm,Packung 900 Gramm,edeka,Drogerie,1.028
1796,Hipp Gute-Nacht-Brei Grießbrei Schoko,1.25,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.66
1797,Hipp Milchbrei Feiner Apfel mit Vollwertflocken,1.95,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.78
1798,Ackermanns Kinella Roter Früchtetrank,0.55,100 ml,Flasche Glas 200 ML,edeka,Drogerie,0.275
1799,Ackermanns Kinella Apfel-Banane,0.55,100 ml,Flasche Glas 200 ML,edeka,Drogerie,0.275
1800,Schaebens Omega-3  1000 mg Omega-3-Fettsäuren + Vitamin E,3.49,Preis pro 100 Stück,Packung 20 Stück,edeka,Drogerie,17.45
1801,Champ Eiweiss + Vanille,18.99,100 Gramm,Dose 900 Gramm,edeka,Drogerie,2.11
1802,Champ Weight Gain. Vanille,14.99,100 Gramm,Dose 1500 Gramm,edeka,Drogerie,1.0
1803,Champ Sporternährung Champ,7.99,100 Gramm,Dose 650 Gramm,edeka,Drogerie,1.23
1804,Bad Heilbrunner Plusform L - Carnitin Depot,8.95,Preis pro Stück,Packung 60 Stück,edeka,Drogerie,0.15
1805,Kneipp Magnesium + Vitamine B + C + E Brausetabletten,2.95,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.15
1806,Dr. Pöhlmann Tai Ginseng,14.95,100 ml,Flasche Glas 500 ML,edeka,Drogerie,2.9899999999999998
1807,Bullrich Vital,5.45,Preis pro Stück,Packung 180 Stück,edeka,Drogerie,0.03
1808,Tetesept Sabal Kürbis-Kapseln,6.95,Preis pro 100 Stück,Packung 90 Stück,edeka,Drogerie,7.72
1809,Tetesept Gesundheitsbad Erkältungsbad,10.45,100 ml,Flasche Glas 250 ML,edeka,Drogerie,4.18
1810,Tetesept Hals-activ Lutschtabletten,3.95,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.2
1811,Tetesept Halspastillen Hals-Activ Mini-Pastillen,1.35,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.07
1812,Tetesept Magnesium + Vitamin C,3.75,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.19
1813,Tetesept Hustensaft,5.35,100 Gramm,Flasche Glas 140 Gramm,edeka,Drogerie,3.82
1814,Tetesept Magnesium 400 + Folsäure,3.99,Preis pro Stück,Packung 28 Stück,edeka,Drogerie,0.14
1815,Tetesept Kieselerde + Zink,3.25,Preis pro Stück,Packung 40 Stück,edeka,Drogerie,0.08
1816,Tetesept Sonnen-Vitamine,4.75,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,11.88
1817,Tetesept Knochenkraft,4.85,Preis pro 100 Stück,Packung 28 Stück,edeka,Drogerie,17.32
1818,Tetesept Schnupfen Kapseln,4.95,Preis pro Stück,Packung 20 Stück,edeka,Drogerie,0.25
1819,Tetesept Schnupfen Spray befeuchtet und erfrischt,5.25,100 ml,Flasche Kunststoff 20 ML,edeka,Drogerie,26.25
1820,Klosterfrau Franzbranntwein Latschenkiefer,9.95,100 ml,Flasche Glas 500 ML,edeka,Drogerie,1.9899999999999998
1821,Taxofit Folsäure + 800 Depot + Vitamin B6 + B12,7.25,Preis pro Stück,Packung 60 Stück,edeka,Drogerie,0.12
1822,Taxofit Vitamin B Komplex Depot,3.25,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,8.13
1823,Taxofit Vitamin E,5.95,Preis pro 100 Stück,Packung 60 Stück,edeka,Drogerie,9.92
1824,Taxofit Selen Hefe,5.25,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,13.13
1825,Klosterfrau Dragees Nervenruh Einschlafdragees,4.45,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,11.13
1826,Natürlich Knufinke Anginetten ohne Zucker,2.95,Preis pro Stück,Packung 24 Stück,edeka,Drogerie,0.12
1827,Natürlich Knufinke Janpanisches Heilpflanzenöl,2.25,100 ml,Flasche Glas 10 ML,edeka,Drogerie,22.5
1828,Abtei Bronchial Hustentropfen,3.25,100 ml,Flasche Glas 40 ML,edeka,Drogerie,8.13
1829,Abtei Wundheil Zinksalbe,3.49,100 ml,Tube 75 ML,edeka,Drogerie,4.65
1830,Abtei Baldrian - Hopfen,3.29,Preis pro 100 Stück,Packung 60 Stück,edeka,Drogerie,5.48
1831,Abtei Ginseng Aktiv-Dragees,4.45,Preis pro 100 Stück,Packung 50 Stück,edeka,Drogerie,8.9
1832,Abtei Gelatine Kapseln,7.65,Preis pro 100 Stück,Packung 160 Stück,edeka,Drogerie,4.78
1833,"Abtei Prosta Sabal, Kürbis Kapseln",3.75,Preis pro 100 Stück,Packung 42 Stück,edeka,Drogerie,8.93
1834,Abtei Kieselerde Forte Kapseln,3.49,Preis pro Stück,Packung 60 Stück,edeka,Drogerie,0.06
1835,Abtei Baldrian,2.99,Preis pro 100 Stück,Packung 160 Stück,edeka,Drogerie,1.87
1836,Doppelherz Energie Tonikum,12.49,100 ml,Flasche Glas 1000 ML,edeka,Drogerie,1.249
1837,Doppelherz aktiv Vitamin E ultra,9.59,Preis pro 100 Stück,Packung 20 Stück,edeka,Drogerie,47.95
1838,Abtei Lachsöl Omega 3 120 Kapseln,8.95,Preis pro 100 Stück,Packung 120 Stück,edeka,Drogerie,7.46
1839,Doppelherz Weißdorn-Dragees 90 Stück,3.85,Preis pro 100 Stück,Packung 90 Stück,edeka,Drogerie,4.28
1840,Doppelherz aktiv C + Zink + E Depot,4.99,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,12.48
1841,Doppelherz aktiv Calcium + D 3,3.59,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.12
1842,Doppelherz aktiv Lecithin + B-Vitamine,3.99,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,9.98
1843,Doppelherz Folsäure-Tabletten,4.79,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,11.98
1844,Doppelherz Eisen + C,3.59,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.12
1845,Doppelherz aktiv Kieselerde + Biotin,3.49,Preis pro Stück,Packung 40 Stück,edeka,Drogerie,0.09
1846,Doppelherz Gelenk Kapseln Extra,7.79,Preis pro 100 Stück,Packung 60 Stück,edeka,Drogerie,12.98
1847,Doppelherz aktiv Gelenk Kapseln Extra 600,6.39,Preis pro 100 Stück,Packung 30 Stück,edeka,Drogerie,21.3
1848,Brackal Teufelskralle Kapseln N,7.99,Preis pro 100 Stück,Packung 60 Stück,edeka,Drogerie,13.32
1849,Abtei Knoblauch Knoblauch-Mistel-Weissdorn-Kapseln,5.95,Preis pro 100 Stück,Packung 270 Stück,edeka,Drogerie,2.2
1850,Abtei Venen Aktiv Balsam mit Rosskastanien,2.5,100 ml,Packung 125 ML,edeka,Drogerie,2.0
1851,Abtei Kapseln Nachtruhe,7.0,Preis pro 100 Stück,Packung 84 Stück,edeka,Drogerie,8.33
1852,Abtei Magnesium Calcium,4.99,Preis pro Stück,Packung 132 Stück,edeka,Drogerie,0.04
1853,aktivpunkt Osteodirekt knochenstark,3.99,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.13
1854,Zirkulin Magen-Pastillen mit Calciumcarbonat,3.29,Preis pro Stück,Packung 40 Stück,edeka,Drogerie,0.08
1855,Natura Vogelsand,0.69,100 Gramm,Beutel 3000 Gramm,edeka,Drogerie,0.023
1856,Vitakraft Premium Menü mit Honig,3.29,100 Gramm,Packung 1000 Gramm,edeka,Drogerie,0.329
1857,Vitakraft Australien Kräcker mit Honig,1.99,100 Gramm,Packung 180 Gramm,edeka,Drogerie,1.106
1858,Vitakraft Kräcker Sesam & Banane,0.95,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,0.48
1859,Vitakraft Kräcker Frucht,0.95,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,0.48
1860,Vitakraft Vita Nature Kolbenhirse,0.99,Preis pro Stück,Beutel 4 Stück,edeka,Drogerie,0.25
1861,Vitakraft Vogeltrank,2.29,100 ml,Flasche Kunststoff 1000 ML,edeka,Drogerie,0.229
1862,Vitakraft Sittich Perle mit Honig,1.39,100 Gramm,Packung 1 KG,edeka,Drogerie,0.13899999999999998
1863,Vitakraft Premium Menü mit Honig,3.99,100 Gramm,Packung 250 Gramm,edeka,Drogerie,1.596
1864,Vitakraft Stickis mit Rind,0.49,Preis pro Stück,Packung 24 Stück,edeka,Drogerie,0.02
1865,"Vitakraft Kräcker für Zwergkanninchen, 2 Stück",1.29,100 Gramm,Packung 112 Gramm,edeka,Drogerie,1.152
1866,Vitakraft Kleintierstreu,2.85,100 ml,Packung 60 L,edeka,Drogerie,0.005
1867,Vitakraft Alpenwiesenheu,1.79,100 Gramm,Packung 1000 Gramm,edeka,Drogerie,0.179
1868,"Vitakraft Kräcker für Meerschweinchen, 2 Stück",1.29,100 Gramm,Packung 112 Gramm,edeka,Drogerie,1.152
1869,Vitakraft Kräcker XXL mit Honig,1.99,100 Gramm,Packung 180 Gramm,edeka,Drogerie,1.106
1870,Vitakraft Premium Menü Vital für Meerschweinchen,2.99,100 Gramm,Packung 1000 Gramm,edeka,Drogerie,0.29900000000000004
1871,Vitakraft Premium-Menü Zwergkanninchen-Hauptfutter,11.99,100 Gramm,Packung 5000 Gramm,edeka,Drogerie,0.24
1872,Vitakraft Fit Bits,2.99,100 Gramm,Packung 500 Gramm,edeka,Drogerie,0.5980000000000001
1873,Fruit Crossys Meerschweinchen Himbeere & Brombeere,0.89,100 Gramm,Packung 50 Gramm,edeka,Drogerie,1.78
1874,Vitakraft Vogelsand,0.89,100 Gramm,Beutel 2500 Gramm,edeka,Drogerie,0.036
1875,Sheba Empfehlung der Saison mit Lamm,0.55,100 Gramm,Packung 100 Gramm,edeka,Drogerie,0.55
1876,Whiskas Schale Adult Terrine mit Forelle,0.45,100 Gramm,Schale 100  Gramm,edeka,Drogerie,0.45
1877,Cesar Hundefutter Empfehlung der Saison,0.79,100 Gramm,Schale 150 Gramm,edeka,Drogerie,0.53
1878,Whiskas  Portionsbeutel Senior in Sauce 12-er Multipack 12 x 100 g,3.99,100 Gramm,Multipackung 1200 Gramm,edeka,Drogerie,0.33
1879,Kitekat Portionsbeutel  in Soße Jagdschmaus in Soße,5.69,100 Gramm,Multipackung 24 x 100  Gramm,edeka,Drogerie,0.24
1880,"Kitekat Portionsbeutel  in Gelee 12-er-Multipack Markt-Mix in Gelee,12 x 100 g",2.99,100 Gramm,Multipackung 12 x 100  Gramm,edeka,Drogerie,0.25
1881,Chappi Vollkostbrocken mit Klocken,10.29,100 Gramm,Packung 10 KG,edeka,Drogerie,0.10300000000000001
1882,Sheba Ragout Rinderhäppchen in feiner Sauce,0.55,100 Gramm,Schale 100 Gramm,edeka,Drogerie,0.55
1883,Kitekat Dosenfutter in Gelee Geflügel & Wild in Gelee,0.55,100 Gramm,Dose 400 Gramm,edeka,Drogerie,0.14
1884,Sheba Menü mit Kalb & Huhn,0.55,100 Gramm,Schale 100  Gramm,edeka,Drogerie,0.55
1885,Whiskas Dose Adult in Sauce mit Kalb und Truthahn,0.79,100 Gramm,Dose 400 Gramm,edeka,Drogerie,0.2
1886,Sheba Menü Geschnetzeltes,0.55,100 Gramm,Schale 100 Gramm,edeka,Drogerie,0.55
1887,Sheba Jellicatesse Kalbshäppchen,0.55,100 Gramm,Packung 100  Gramm,edeka,Drogerie,0.55
1888,Sheba Jellicatesse Hasenhäppchen,0.55,100 Gramm,Packung 100  Gramm,edeka,Drogerie,0.55
1889,Cesar Hundefutter Rind und Leberstückchen,0.79,100 Gramm,Schale 150  Gramm,edeka,Drogerie,0.53
1890,Loyal Fleischtopf mit Geflügel,0.99,100 Gramm,Dose 800 Gramm,edeka,Drogerie,0.124
1891,Whiskas  Portionsbeutel Adult in Gelee mit Truthahn,0.45,100 Gramm,Beutel 100  Gramm,edeka,Drogerie,0.45
1892,Hoffmanns Gardinen Waschmittel,2.79,100 Gramm,Packung 660 Gramm,edeka,Drogerie,0.42300000000000004
1893,Hoffmanns Gardinen Waschmittel,2.79,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.558
1894,Softlan Ultra weich & mild,1.29,100 ml,Flasche Kunststoff 750 ML,edeka,Drogerie,0.172
1895,Softlan Ultra Frühlingsfrisch,1.29,100 ml,Flasche Kunststoff 750 ML,edeka,Drogerie,0.172
1896,Softlan Ultra Vanille-Traum,1.29,100 ml,Flasche Kunststoff 750 ML,edeka,Drogerie,0.172
1897,Saptil,1.89,100 ml,Tube 200 ML,edeka,Drogerie,0.945
1898,Vernel Sensations Pfirsichblüte,1.99,100 ml,Flasche Kunststoff 1500 ML,edeka,Drogerie,0.133
1899,Perwoll Feinwaschmittel-Pulver Supra 16 WL,4.59,100 Gramm,Packung 960 Gramm,edeka,Drogerie,0.47800000000000004
1900,"Spee Megaperls Universal Neuer Inhalt 18 + 2 WL, 1,35 kg",3.25,Preis pro Waschladung,Nachfüllpackung 20 Waschladungen,edeka,Drogerie,0.0
1901,"Spee Megaperls Apfelfrische Neuer Inhalt, 18 + 2 WL,1,35 kg",3.25,Preis pro Waschladung,Nachfüllpackung 20 Waschladungen,edeka,Drogerie,0.0
1902,Perwoll Feinwaschmittel Flüssig Color 45 WL,7.99,Preis pro Waschladung,Flasche Kunststoff 3.75 L,edeka,Drogerie,0.0
1903,Lenor Trocknertücher Sommerbrise,1.95,Preis pro Stück,Packung 25 Stück,edeka,Drogerie,0.08
1904,Lenor Weichspüler Aprilfrisch,2.22,100 ml,Flasche Kunststoff 3000 ML,edeka,Drogerie,0.074
1905,Meister Proper Waschmittel Professional,12.99,Preis pro Waschladung,Packung 11.50 KG,edeka,Drogerie,0.0
1906,Meister Proper Flüssigwaschmittel Polarfrische,3.49,100 ml,Flasche Kunststoff 1.5 L,edeka,Drogerie,0.233
1907,Poliboy Pflege Marmor-Steinpflege,3.95,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.79
1908,Poliboy Parkett-Pflege,3.95,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.79
1909,Poliboy Silberpflegecreme Pflege,3.29,100 ml,Flasche Kunststoff 200 ML,edeka,Drogerie,1.645
1910,Poliboy Messing-Kupfer-Pflege,2.39,100 ml,Flasche Kunststoff 200 ML,edeka,Drogerie,1.1949999999999998
1911,Airwick Fresh Matic Nachfüllpack Citrus,3.99,100 ml,Dose 250 ML,edeka,Drogerie,1.6
1912,Airwick Decosphere Papaya & Limone,3.99,100 ml,Packung 75 ML,edeka,Drogerie,5.32
1913,Airwick Aktiv Orange,2.95,100 ml,Flasche Kunststoff 375 ML,edeka,Drogerie,0.79
1914,Airwick Aktiv Blütenfrisch,2.95,100 ml,Flasche Kunststoff 375 ML,edeka,Drogerie,0.79
1915,Brise One Touch Limone,1.99,Preis pro Stück,Packung 1 Stück,edeka,Drogerie,1.99
